ID_Porcentajes,Copia de residential_percent_change_from_baseline,Copia de workplaces_percent_change_from_baseline,Copia de transit_stations_percent_change_from_baseline,Copia de parks_percent_change_from_baseline,Copia de grocery_and_pharmacy_percent_change_from_baseline,Copia de retail_and_recreation_percent_change_from_baseline,ErrorCode,ErrorColumn
SVSV-UN2020-07-25-90.777924,0,-32,0,-62,0,-45,-1071607685,0
SVSV-UN2020-07-26-104.87061,0,-33,0,-64,0,-52,-1071607685,0
SVSV-UN2020-07-27-110.19139,0,-39,0,-54,-36,-41,-1071607685,0
SVSV-UN2020-07-28-101.48684,0,-42,0,-53,-37,-41,-1071607685,0
SVSV-UN2020-07-29-48.793907,0,-40,0,-54,0,-35,-1071607685,0
SVSV-UN2020-07-30-54.390518,0,-38,0,-54,0,-37,-1071607685,0
SVSV-UN2020-07-31-118.15395,0,-36,0,-57,-35,-37,-1071607685,0
SVSV-UN2020-08-01-80.739616,0,-30,0,-58,0,-40,-1071607685,0
SVSV-UN2020-08-02-102.85387,0,-33,0,-64,0,-51,-1071607685,0
SVSV-UN2020-08-03-107.31102,0,-38,0,-54,-37,-36,-1071607685,0
SVSV-UN2020-08-04-45.416222,0,-42,0,-50,0,-37,-1071607685,0
SVSV-UN2020-08-05-49.527554,0,-43,0,-53,0,-39,-1071607685,0
SVSV-UN2020-08-06-52.053364,0,-54,0,-61,0,-45,-1071607685,0
SVSV-UN2020-08-07-59.415367,0,-39,0,-59,0,-38,-1071607685,0
SVSV-UN2020-08-08-75.627846,0,-33,0,-60,0,-40,-1071607685,0
SVSV-UN2020-08-09-119.13515,0,-28,0,-65,0,-49,-1071607685,0
SVSV-UN2020-08-10-51.401623,0,-35,0,-51,0,-34,-1071607685,0
SVSV-UN2020-08-11-45.352654,0,-38,0,-49,0,-34,-1071607685,0
SVSV-UN2020-08-12-49.326584,0,-35,0,-52,0,-32,-1071607685,0
SVSV-UN2020-08-13-47.503414,0,-36,0,-50,0,-33,-1071607685,0
SVSV-UN2020-08-14-60.945164,0,-34,0,-57,0,-35,-1071607685,0
SVSV-UN2020-08-15-82.535614,0,-27,0,-59,0,-36,-1071607685,0
SVSV-UN2020-08-16-96.469925,0,-30,0,-63,0,-44,-1071607685,0
SVSV-UN2020-08-17-0,0,-35,0,0,0,0,-1071607685,0
SVSV-UN2020-08-18-0,0,-37,0,0,0,0,-1071607685,0
SVSV-UN2020-08-19-0,0,-38,0,0,0,0,-1071607685,0
SVSV-UN2020-08-20-0,0,-36,0,0,0,0,-1071607685,0
SVSV-UN2020-08-21-0,0,-32,0,0,0,0,-1071607685,0
SVSV-UN2020-08-22-0,0,-30,0,0,0,0,-1071607685,0
SVSV-UN2020-08-23-0,0,-32,0,0,0,0,-1071607685,0
SVSV-UN2020-08-24-0,0,-33,0,0,0,0,-1071607685,0
SVSV-UN2020-08-25-0,0,-36,0,0,0,0,-1071607685,0
SVSV-UN2020-08-26-0,0,-36,0,0,0,0,-1071607685,0
SVSV-UN2020-08-27-0,0,-36,0,0,0,0,-1071607685,0
SVSV-UN2020-08-28-0,0,-32,0,0,0,0,-1071607685,0
SVSV-UN2020-08-29-0,0,-27,0,0,0,0,-1071607685,0
SVSV-UN2020-08-30-0,0,-29,0,0,0,0,-1071607685,0
SVSV-UN2020-08-31-0,0,-34,0,0,0,0,-1071607685,0
SVSV-UN2020-09-01-0,0,-39,0,0,0,0,-1071607685,0
SVSV-UN2020-09-02-0,0,-38,0,0,0,0,-1071607685,0
SVSV-UN2020-09-03-0,0,-36,0,0,0,0,-1071607685,0
SVSV-UN2020-09-04-0,0,-34,0,0,0,0,-1071607685,0
SVSV-UN2020-09-05-0,0,-26,0,0,0,0,-1071607685,0
SVSV-UN2020-09-06-0,0,-33,0,0,0,0,-1071607685,0
SVSV-UN2020-09-07-0,0,-35,0,0,0,0,-1071607685,0
SVSV-UN2020-09-08-0,0,-37,0,0,0,0,-1071607685,0
SVSV-UN2020-09-09-0,0,-36,0,0,0,0,-1071607685,0
SVSV-UN2020-09-10-0,0,-35,0,0,0,0,-1071607685,0
SVSV-UN2020-09-11-0,0,-32,0,0,0,0,-1071607685,0
SVSV-UN2020-09-12-0,0,-28,0,0,0,0,-1071607685,0
SVSV-UN2020-09-13-0,0,-36,0,0,0,0,-1071607685,0
SVSV-UN2020-09-14-0,0,-37,0,0,0,0,-1071607685,0
SVSV-UN2020-09-15-0,0,-50,0,0,0,0,-1071607685,0
SVSV-UN2020-09-16-0,0,-35,0,0,0,0,-1071607685,0
SVSV-UN2020-09-17-0,0,-35,0,0,0,0,-1071607685,0
SVSV-UN2020-09-18-0,0,-32,0,0,0,0,-1071607685,0
SVSV-UN2020-09-19-0,0,-29,0,0,0,0,-1071607685,0
SVSV-UN2020-09-20-0,0,-29,0,0,0,0,-1071607685,0
SVSV-UN2020-09-21-0,0,-35,0,0,0,0,-1071607685,0
SVSV-UN2020-09-22-0,0,-37,0,0,0,0,-1071607685,0
SVSV-UN2020-09-23-0,12,-46,0,0,0,0,-1071607685,0
SVSV-UN2020-09-24-0,13,-49,0,0,0,0,-1071607685,0
SVSV-UN2020-09-25-0,0,-43,0,0,0,0,-1071607685,0
SVSV-UN2020-09-26-0,0,-32,0,0,0,0,-1071607685,0
SVSV-UN2020-09-27-0,0,-34,0,0,0,0,-1071607685,0
SVSV-US2020-02-15-4.9548178,0,6,0,9,3,-7,-1071607685,0
SVSV-US2020-02-16-131.97061,0,1,0,23,-2,-11,-1071607685,0
SVSV-US2020-02-17-0,0,4,0,0,2,-7,-1071607685,0
SVSV-US2020-02-18-12.387044,0,6,0,6,-4,-11,-1071607685,0
SVSV-US2020-02-19-3.2820275,0,3,0,1,-5,-9,-1071607685,0
SVSV-US2020-02-20-25.787359,-1,4,0,10,-6,-5,-1071607685,0
SVSV-US2020-02-21-0.4152467,0,18,0,2,0,-4,-1071607685,0
SVSV-US2020-02-220.6049127,0,7,0,5,3,-2,-1071607685,0
SVSV-US2020-02-23-4.8393016,0,7,0,20,4,-6,-1071607685,0
SVSV-US2020-02-240.79800105,0,5,0,-1,-2,-3,-1071607685,0
SVSV-US2020-02-25-1.5960021,-1,6,0,5,-1,-1,-1071607685,0
SVSV-US2020-02-26-14.364018,0,5,0,10,-7,-2,-1071607685,0
SVSV-US2020-02-27-4.5578365,-1,5,0,3,-5,-3,-1071607685,0
SVSV-US2020-02-28-1.7764044,-1,20,0,6,-3,-3,-1071607685,0
SVSV-US2020-02-29-0.68188536,0,9,0,7,4,-5,-1071607685,0
SVSV-US2020-03-010,0,6,0,22,6,-6,-1071607685,0
SVSV-US2020-03-020,-1,6,0,5,4,-4,-1071607685,0
SVSV-US2020-03-03-2.4196508,-1,8,0,5,2,-6,-1071607685,0
SVSV-US2020-03-04-8.710743,1,6,0,8,-2,-7,-1071607685,0
SVSV-US2020-03-05-10.214414,-1,6,0,8,-2,-6,-1071607685,0
SVSV-US2020-03-06-0.29606742,0,19,0,1,0,-6,-1071607685,0
SVSV-US2020-03-07-11.717028,0,10,0,11,0,-12,-1071607685,0
SVSV-US2020-03-08-23.378925,0,9,0,15,-5,-11,-1071607685,0
SVSV-US2020-03-09-1.2387044,0,6,0,3,3,-6,-1071607685,0
SVSV-US2020-03-10-4.9548178,-1,7,0,4,-1,-8,-1071607685,0
SVSV-US2020-03-111.5192789,-1,5,0,4,9,-7,-1071607685,0
SVSV-US2020-03-120,3,-10,0,0,9,-10,-1071607685,0
SVSV-US2020-03-13-0.6049127,5,2,0,1,7,-12,-1071607685,0
SVSV-US2020-03-1442.870407,0,2,0,-10,7,-21,-1071607685,0
SVSV-US2020-03-15-90.332451,0,-4,0,-13,11,-30,-1071607685,0
SVSV-US2020-03-16-8.7193928,6,-13,0,-10,11,-16,-1071607685,0
SVSV-US2020-03-17-58.943096,7,-14,0,-13,-1,-25,-1071607685,0
SVSV-US2020-03-18-61.764366,8,-20,0,-17,-9,-30,-1071607685,0
SVSV-US2020-03-19-50.748985,11,-30,0,-30,7,-37,-1071607685,0
SVSV-US2020-03-20-77.24147,0,-28,0,-35,-13,-46,-1071607685,0
SVSV-US2020-03-21-144.34987,0,-22,0,-41,-20,-53,-1071607685,0
SVSV-US2020-03-22-180.06161,0,-47,0,-61,-57,-78,-1071607685,0
SVSV-US2020-03-23-107.23663,0,-58,0,-52,-44,-73,-1071607685,0
SVSV-US2020-03-24-118.22725,0,-60,0,-56,-50,-74,-1071607685,0
SVSV-US2020-03-25-111.89365,0,-60,0,-53,-50,-74,-1071607685,0
SVSV-US2020-03-26-112.33069,0,-61,0,-55,-49,-73,-1071607685,0
SVSV-US2020-03-27-120.33273,0,-55,0,-53,-49,-73,-1071607685,0
SVSV-US2020-03-28-173.52386,0,-47,0,-62,-52,-76,-1071607685,0
SVSV-US2020-03-29-224.67528,0,-42,0,-64,-63,-80,-1071607685,0
SVSV-US2020-03-30-87.48645,0,-57,0,-46,-41,-65,-1071607685,0
SVSV-US2020-03-31-90.428978,0,-57,0,-45,-44,-68,-1071607685,0
SVSV-US2020-04-01-94.448044,0,-57,0,-47,-45,-67,-1071607685,0
SVSV-US2020-04-02-100.46014,0,-59,0,-50,-47,-69,-1071607685,0
SVSV-US2020-04-03-121.33792,0,-52,0,-54,-43,-71,-1071607685,0
SVSV-US2020-04-04-145.80696,0,-49,0,-58,-48,-72,-1071607685,0
SVSV-US2020-04-05-194.08475,0,-43,0,-60,-59,-76,-1071607685,0
SVSV-US2020-04-06-86.131355,0,-61,0,-49,-39,-66,-1071607685,0
SVSV-US2020-04-07-107.31466,0,-63,0,-53,-52,-73,-1071607685,0
SVSV-US2020-04-08-109.29743,0,-65,0,-54,-54,-75,-1071607685,0
SVSV-US2020-04-09-106.82912,0,-69,0,-54,-58,-76,-1071607685,0
SVSV-US2020-04-10-139.81366,0,-70,0,-62,-73,-82,-1071607685,0
SVSV-US2020-04-11-164.69742,0,-58,0,-64,-65,-81,-1071607685,0
SVSV-US2020-04-12-210.69505,0,-47,0,-66,-65,-81,-1071607685,0
SVSV-US2020-04-13-106.13217,0,-63,0,-56,-47,-70,-1071607685,0
SVSV-US2020-04-14-107.38181,0,-60,0,-53,-48,-71,-1071607685,0
SVSV-US2020-04-15-95.610336,0,-59,0,-48,-46,-69,-1071607685,0
SVSV-US2020-04-16-96.060677,0,-59,0,-47,-49,-69,-1071607685,0
SVSV-US2020-04-17-116.84393,0,-52,0,-52,-46,-68,-1071607685,0
SVSV-US2020-04-18-152.0289,0,-49,0,-59,-50,-73,-1071607685,0
SVSV-US2020-04-19-212.13817,0,-47,0,-66,-66,-81,-1071607685,0
SVSV-US2020-04-20-96.904419,0,-56,0,-51,-40,-64,-1071607685,0
SVSV-US2020-04-21-106.50524,0,-57,0,-53,-46,-66,-1071607685,0
SVSV-US2020-04-22-101.57868,0,-58,0,-51,-44,-69,-1071607685,0
SVSV-US2020-04-23-98.450935,0,-59,0,-49,-48,-68,-1071607685,0
SVSV-US2020-04-24-125.20944,0,-50,0,-54,-45,-68,-1071607685,0
SVSV-US2020-04-25-164.58461,0,-45,0,-59,-50,-72,-1071607685,0
SVSV-US2020-04-26-235.20692,0,-42,0,-67,-64,-79,-1071607685,0
SVSV-US2020-04-27-102.55177,0,-54,0,-52,-42,-62,-1071607685,0
SVSV-US2020-04-28-113.88735,0,-52,0,-54,-43,-64,-1071607685,0
SVSV-US2020-04-29-91.306717,0,-54,0,-45,-44,-63,-1071607685,0
SVSV-US2020-04-30-90.718864,0,-54,0,-46,-42,-62,-1071607685,0
SVSV-US2020-05-01-121.73457,0,-60,0,-55,-57,-73,-1071607685,0
SVSV-US2020-05-02-142.32883,0,-43,0,-54,-42,-68,-1071607685,0
SVSV-US2020-05-03-216.89046,0,-41,0,-62,-63,-76,-1071607685,0
SVSV-US2020-05-04-90.654755,0,-50,0,-47,-35,-59,-1071607685,0
SVSV-US2020-05-05-87.810341,0,-52,0,-45,-36,-63,-1071607685,0
SVSV-US2020-05-06-78.053635,0,-52,0,-45,-28,-60,-1071607685,0
SVSV-US2020-05-07-144.67389,0,-61,0,-58,-70,-79,-1071607685,0
SVSV-US2020-05-08-180.55492,0,-55,0,-66,-67,-80,-1071607685,0
SVSV-US2020-05-09-190.81381,0,-51,0,-65,-64,-82,-1071607685,0
SVSV-US2020-05-10-203.66107,0,-42,0,-61,-59,-77,-1071607685,0
SVSV-US2020-05-11-125.5853,0,-58,0,-57,-50,-75,-1071607685,0
SVSV-US2020-05-12-143.60983,0,-57,0,-58,-61,-77,-1071607685,0
SVSV-US2020-05-13-130.32104,0,-59,0,-57,-56,-76,-1071607685,0
SVSV-US2020-05-14-115.36222,0,-58,0,-55,-47,-72,-1071607685,0
SVSV-US2020-05-15-139.07739,0,-52,0,-56,-52,-74,-1071607685,0
SVSV-US2020-05-16-192.85287,0,-47,0,-63,-62,-78,-1071607685,0
SVSV-US2020-05-17-248.77147,0,-40,0,-66,-65,-81,-1071607685,0
SVSV-US2020-05-18-114.84275,0,-55,0,-51,-51,-70,-1071607685,0
SVSV-US2020-05-19-107.40629,0,-54,0,-48,-49,-69,-1071607685,0
SVSV-US2020-05-20-110.11368,0,-56,0,-49,-53,-70,-1071607685,0
SVSV-US2020-05-21-106.53275,0,-56,0,-49,-50,-69,-1071607685,0
SVSV-US2020-05-22-125.49657,0,-48,0,-51,-46,-69,-1071607685,0
SVSV-US2020-05-23-173.51451,0,-42,0,-57,-51,-73,-1071607685,0
SVSV-US2020-05-24-262.64249,0,-38,0,-67,-65,-79,-1071607685,0
SVSV-US2020-05-25-115.08629,0,-54,0,-51,-51,-68,-1071607685,0
SVSV-US2020-05-26-93.738037,0,-51,0,-42,-45,-66,-1071607685,0
SVSV-US2020-05-27-93.94146,0,-53,0,-45,-42,-66,-1071607685,0
SVSV-US2020-05-28-104.92063,0,-53,0,-46,-50,-68,-1071607685,0
SVSV-US2020-05-29-134.12514,0,-46,0,-50,-50,-70,-1071607685,0
SVSV-US2020-05-30-178.02753,0,-48,0,-64,-56,-74,-1071607685,0
SVSV-US2020-05-31-232.99776,0,-47,0,-72,-66,-82,-1071607685,0
SVSV-US2020-06-01-135.91563,0,-59,0,-59,-59,-74,-1071607685,0
SVSV-US2020-06-02-111.25101,0,-55,0,-49,-51,-71,-1071607685,0
SVSV-US2020-06-03-93.574203,0,-53,0,-47,-38,-65,-1071607685,0
SVSV-US2020-06-04-118.27052,0,-58,0,-55,-52,-70,-1071607685,0
SVSV-US2020-06-05-145.18765,0,-52,0,-58,-56,-71,-1071607685,0
SVSV-US2020-06-06-182.46179,0,-41,0,-58,-53,-72,-1071607685,0
SVSV-US2020-06-07-219.13167,0,-33,0,-57,-49,-73,-1071607685,0
SVSV-US2020-06-08-100.54511,0,-50,0,-49,-39,-61,-1071607685,0
SVSV-US2020-06-09-110.34628,0,-51,0,-49,-49,-63,-1071607685,0
SVSV-US2020-06-10-97.288445,0,-49,0,-43,-48,-60,-1071607685,0
SVSV-US2020-06-11-75.626892,0,-49,0,-38,-37,-58,-1071607685,0
SVSV-US2020-06-12-101.47393,0,-41,0,-42,-38,-58,-1071607685,0
SVSV-US2020-06-13-172.38318,0,-37,0,-55,-48,-64,-1071607685,0
SVSV-US2020-06-14-235.89246,0,-32,0,-58,-53,-72,-1071607685,0
SVSV-US2020-06-15-77.810699,0,-45,0,-41,-29,-54,-1071607685,0
SVSV-US2020-06-16-58.132763,0,-42,0,-37,-19,-45,-1071607685,0
SVSV-US2020-06-17-50.063454,0,-53,0,-35,-27,-47,-1071607685,0
SVSV-US2020-06-18-74.975952,0,-46,0,-43,-29,-49,-1071607685,0
SVSV-US2020-06-19-95.599899,0,-35,0,-43,-29,-46,-1071607685,0
SVSV-US2020-06-20-115.69113,0,-31,0,-43,-28,-52,-1071607685,0
SVSV-US2020-06-21-208.047,0,-28,0,-54,-40,-63,-1071607685,0
SVSV-US2020-06-22-56.477352,0,-45,0,-38,-22,-43,-1071607685,0
SVSV-US2020-06-23-59.519325,0,-43,0,-36,-24,-45,-1071607685,0
SVSV-US2020-06-24-58.149952,0,-44,0,-35,-25,-46,-1071607685,0
SVSV-US2020-06-25-63.64904,0,-44,0,-40,-23,-45,-1071607685,0
SVSV-US2020-06-26-69.512955,0,-37,0,-36,-24,-45,-1071607685,0
SVSV-US2020-06-27-140.04457,0,-28,0,-48,-27,-51,-1071607685,0
SVSV-US2020-06-28-200.22934,0,-28,0,-53,-38,-63,-1071607685,0
SVSV-US2020-06-29-57.794128,0,-43,0,-36,-24,-43,-1071607685,0
SVSV-US2020-06-30-47.591072,0,-41,0,-31,-19,-42,-1071607685,0
SVSV-US2020-07-01-60.145805,0,-42,0,-35,-24,-46,-1071607685,0
SVSV-US2020-07-02-54.365387,0,-46,0,-32,-28,-48,-1071607685,0
SVSV-US2020-07-03-87.579025,0,-36,0,-39,-30,-48,-1071607685,0
SVSV-US2020-07-04-123.26712,0,-30,0,-46,-27,-50,-1071607685,0
SVSV-US2020-07-05-165.34137,0,-33,0,-53,-36,-63,-1071607685,0
SVSV-US2020-07-06-62.713024,0,-44,0,-40,-23,-44,-1071607685,0
SVSV-US2020-07-07-72.841682,0,-43,0,-40,-28,-48,-1071607685,0
SVSV-US2020-07-08-63.736473,0,-43,0,-35,-28,-48,-1071607685,0
SVSV-US2020-07-09-65.408356,0,-46,0,-38,-31,-46,-1071607685,0
SVSV-US2020-07-10-103.00987,0,-38,0,-44,-36,-50,-1071607685,0
SVSV-US2020-07-11-148.84073,0,-29,0,-48,-33,-53,-1071607685,0
SVSV-US2020-07-12-172.02184,0,-33,0,-53,-41,-62,-1071607685,0
SVSV-US2020-07-13-68.446121,0,-44,0,-39,-29,-46,-1071607685,0
SVSV-US2020-07-14-67.580307,0,-44,0,-38,-29,-47,-1071607685,0
SVSV-US2020-07-15-56.931526,0,-43,0,-33,-28,-44,-1071607685,0
SVSV-US2020-07-16-65.801872,0,-44,0,-37,-30,-46,-1071607685,0
SVSV-US2020-07-17-82.230736,0,-35,0,-38,-29,-44,-1071607685,0
SVSV-US2020-07-18-135.60092,0,-26,0,-43,-29,-49,-1071607685,0
SVSV-US2020-07-19-159.22496,0,-29,0,-48,-35,-57,-1071607685,0
SVSV-US2020-07-20-58.443771,0,-45,0,-36,-26,-45,-1071607685,0
SVSV-US2020-07-21-48.438793,0,-44,0,-30,-25,-44,-1071607685,0
SVSV-US2020-07-22-58.68816,0,-44,0,-33,-29,-47,-1071607685,0
SVSV-US2020-07-23-55.608471,0,-45,0,-32,-29,-47,-1071607685,0
SVSV-US2020-07-24-78.274818,0,-33,0,-36,-25,-44,-1071607685,0
SVSV-US2020-07-25-112.32742,0,-28,0,-39,-27,-50,-1071607685,0
SVSV-US2020-07-26-145.47052,0,-30,0,-44,-36,-59,-1071607685,0
SVSV-US2020-07-27-51.848141,0,-42,0,-33,-20,-44,-1071607685,0
SVSV-US2020-07-28-62.674385,0,-42,0,-37,-26,-43,-1071607685,0
SVSV-US2020-07-29-49.344112,0,-42,0,-30,-24,-43,-1071607685,0
SVSV-US2020-07-30-58.126549,0,-44,0,-36,-25,-44,-1071607685,0
SVSV-US2020-07-31-68.429657,0,-34,0,-35,-24,-40,-1071607685,0
SVSV-US2020-08-01-117.4669,0,-25,0,-41,-22,-46,-1071607685,0
SVSV-US2020-08-02-136.4911,0,-28,0,-41,-33,-56,-1071607685,0
SVSV-US2020-08-03-46.683762,0,-44,0,-35,-20,-37,-1071607685,0
SVSV-US2020-08-04-34.515564,0,-44,0,-25,-19,-40,-1071607685,0
SVSV-US2020-08-05-39.55452,0,-47,0,-27,-26,-41,-1071607685,0
SVSV-US2020-08-06-48.802944,0,-57,0,-32,-35,-50,-1071607685,0
SVSV-US2020-08-07-64.475784,0,-37,0,-32,-28,-44,-1071607685,0
SVSV-US2020-08-08-110.74694,0,-27,0,-38,-27,-48,-1071607685,0
SVSV-US2020-08-09-130.08823,0,-30,0,-42,-32,-57,-1071607685,0
SVSV-US2020-08-10-47.92025,0,-42,0,-32,-20,-41,-1071607685,0
SVSV-US2020-08-11-49.185963,0,-39,0,-32,-19,-39,-1071607685,0
SVSV-US2020-08-12-45.263805,0,-39,0,-28,-23,-38,-1071607685,0
SVSV-US2020-08-13-45.540981,0,-40,0,-28,-25,-38,-1071607685,0
SVSV-US2020-08-14-63.219177,0,-32,0,-29,-23,-44,-1071607685,0
SVSV-US2020-08-15-86.867126,0,-23,0,-32,-15,-44,-1071607685,0
SVSV-US2020-08-16-100.02198,0,-27,0,-33,-26,-52,-1071607685,0
SVSV-US2020-08-17-0,0,-38,0,0,0,0,-1071607685,0
SVSV-US2020-08-18-0,0,-39,0,0,0,0,-1071607685,0
SVSV-US2020-08-19-0,0,-41,0,0,0,0,-1071607685,0
SVSV-US2020-08-20-0,0,-41,0,0,0,0,-1071607685,0
SVSV-US2020-08-21-0,0,-33,0,0,0,0,-1071607685,0
SVSV-US2020-08-22-0,0,-34,0,0,0,0,-1071607685,0
SVSV-US2020-08-23-0,0,-29,0,0,0,0,-1071607685,0
SVSV-US2020-08-24-0,0,-38,0,0,0,0,-1071607685,0
SVSV-US2020-08-25-0,0,-37,0,0,0,0,-1071607685,0
SVSV-US2020-08-26-0,0,-38,0,0,0,0,-1071607685,0
SVSV-US2020-08-27-0,0,-38,0,0,0,0,-1071607685,0
SVSV-US2020-08-28-0,0,-29,0,0,0,0,-1071607685,0
SVSV-US2020-08-29-0,0,-21,0,0,0,0,-1071607685,0
SVSV-US2020-08-30-0,0,-22,0,0,0,0,-1071607685,0
SVSV-US2020-08-31-0,11,-34,0,0,0,0,-1071607685,0
SVSV-US2020-09-01-0,0,-35,0,0,0,0,-1071607685,0
SVSV-US2020-09-02-0,0,-38,0,0,0,0,-1071607685,0
SVSV-US2020-09-03-0,0,-39,0,0,0,0,-1071607685,0
SVSV-US2020-09-04-0,0,-29,0,0,0,0,-1071607685,0
SVSV-US2020-09-05-0,0,-23,0,0,0,0,-1071607685,0
SVSV-US2020-09-06-0,0,-26,0,0,0,0,-1071607685,0
SVSV-US2020-09-07-0,0,-36,0,0,0,0,-1071607685,0
SVSV-US2020-09-08-0,0,-37,0,0,0,0,-1071607685,0
SVSV-US2020-09-09-0,9,-37,0,0,0,0,-1071607685,0
SVSV-US2020-09-10-0,0,-38,0,0,0,0,-1071607685,0
SVSV-US2020-09-11-0,0,-27,0,0,0,0,-1071607685,0
SVSV-US2020-09-12-0,0,-22,0,0,0,0,-1071607685,0
SVSV-US2020-09-13-0,0,-24,0,0,0,0,-1071607685,0
SVSV-US2020-09-14-0,0,-38,0,0,0,0,-1071607685,0
SVSV-US2020-09-15-0,0,-53,0,0,0,0,-1071607685,0
SVSV-US2020-09-16-0,8,-36,0,0,0,0,-1071607685,0
SVSV-US2020-09-17-0,0,-39,0,0,0,0,-1071607685,0
SVSV-US2020-09-18-0,0,-28,0,0,0,0,-1071607685,0
SVSV-US2020-09-19-0,0,-24,0,0,0,0,-1071607685,0
SVSV-US2020-09-20-0,0,-26,0,0,0,0,-1071607685,0
SVSV-US2020-09-21-0,0,-37,0,0,0,0,-1071607685,0
SVSV-US2020-09-22-0,0,-39,0,0,0,0,-1071607685,0
SVSV-US2020-09-23-0,8,-39,0,0,0,0,-1071607685,0
SVSV-US2020-09-24-0,10,-41,0,0,0,0,-1071607685,0
SVSV-US2020-09-25-0,10,-30,0,0,0,0,-1071607685,0
SVSV-US2020-09-26-0,8,-24,0,0,0,0,-1071607685,0
SVSV-US2020-09-27-0,6,-30,0,0,0,0,-1071607685,0
SVUNK2020-02-15-2.1098747,-1,4,-1,0,5,4,-1071607685,0
SVUNK2020-02-1615.802082,0,0,1,1,6,4,-1071607685,0
SVUNK2020-02-17-1.2768017,0,5,1,-3,4,0,-1071607685,0
SVUNK2020-02-180,-1,4,3,0,0,0,-1071607685,0
SVUNK2020-02-190,-1,3,2,-1,0,0,-1071607685,0
SVUNK2020-02-200.46886107,0,3,3,-4,-1,-1,-1071607685,0
SVUNK2020-02-21-0.48393017,-1,8,2,-4,2,0,-1071607685,0
SVUNK2020-02-22-1.1394591,0,4,-3,-3,1,0,-1071607685,0
SVUNK2020-02-23-1.3241198,0,1,-3,0,1,0,-1071607685,0
SVUNK2020-02-240.47880062,0,5,0,-3,1,-2,-1071607685,0
SVUNK2020-02-250.93772215,-1,4,-1,-3,-1,0,-1071607685,0
SVUNK2020-02-26-1.8990986,0,4,-1,3,-3,-2,-1071607685,0
SVUNK2020-02-271.8754443,0,3,-2,-2,-1,-1,-1071607685,0
SVUNK2020-02-28-3.8714414,-2,9,-1,-3,5,3,-1071607685,0
SVUNK2020-02-29-3.5112045,-1,6,0,-2,6,5,-1071607685,0
SVUNK2020-03-0114.065832,-1,4,2,2,8,7,-1071607685,0
SVUNK2020-03-024.1290145,-1,7,4,-1,7,3,-1071607685,0
SVUNK2020-03-03-2.3940032,-1,6,0,-3,3,2,-1071607685,0
SVUNK2020-03-04-0.56972957,-1,5,-1,0,2,1,-1071607685,0
SVUNK2020-03-05-0,0,5,-5,-3,0,0,-1071607685,0
SVUNK2020-03-06-0.43170178,-2,10,-2,-2,1,0,-1071607685,0
SVUNK2020-03-071.4364018,0,5,-6,-3,0,-1,-1071607685,0
SVUNK2020-03-08-0,1,2,-6,-3,0,0,-1071607685,0
SVUNK2020-03-090.82580292,0,6,-2,-4,1,-2,-1071607685,0
SVUNK2020-03-101.1394591,-1,5,-2,-4,0,-1,-1071607685,0
SVUNK2020-03-11-2.6587381,-1,5,-2,1,14,0,-1071607685,0
SVUNK2020-03-12-0,5,-6,-13,-9,7,-7,-1071607685,0
SVUNK2020-03-13-31.648121,4,-1,-16,-11,12,-7,-1071607685,0
SVUNK2020-03-1414.842819,5,0,-16,-15,8,-11,-1071607685,0
SVUNK2020-03-15189.88873,6,-3,-23,-22,3,-21,-1071607685,0
SVUNK2020-03-16-265.54312,7,-9,-22,-17,10,-15,-1071607685,0
SVUNK2020-03-17-182.49625,10,-16,-25,-23,5,-23,-1071607685,0
SVUNK2020-03-18-277.68109,12,-20,-30,-25,-3,-31,-1071607685,0
SVUNK2020-03-19-185.66594,17,-32,-40,-35,4,-38,-1071607685,0
SVUNK2020-03-20-399.6106,22,-38,-48,-44,-14,-50,-1071607685,0
SVUNK2020-03-21-584.95691,20,-35,-53,-50,-20,-58,-1071607685,0
SVUNK2020-03-22-731.38959,23,-53,-74,-74,-59,-83,-1071607685,0
SVUNK2020-03-23-549.06,34,-66,-69,-66,-49,-76,-1071607685,0
SVUNK2020-03-24-560.51221,34,-68,-70,-69,-54,-78,-1071607685,0
SVUNK2020-03-25-539.89166,34,-68,-70,-67,-52,-77,-1071607685,0
SVUNK2020-03-26-539.61676,34,-68,-70,-68,-51,-77,-1071607685,0
SVUNK2020-03-27-558.00793,34,-65,-69,-67,-47,-75,-1071607685,0
SVUNK2020-03-28-619.33972,28,-60,-71,-70,-56,-79,-1071607685,0
SVUNK2020-03-29-805.7326,23,-50,-73,-72,-62,-81,-1071607685,0
SVUNK2020-03-30-459.9415,32,-64,-64,-60,-45,-69,-1071607685,0
SVUNK2020-03-31-444.69171,31,-64,-65,-61,-43,-69,-1071607685,0
SVUNK2020-04-01-452.23026,32,-64,-63,-60,-43,-70,-1071607685,0
SVUNK2020-04-02-464.22891,32,-65,-65,-62,-45,-71,-1071607685,0
SVUNK2020-04-03-533.8559,33,-63,-66,-64,-46,-72,-1071607685,0
SVUNK2020-04-04-632.28467,28,-57,-69,-68,-52,-76,-1071607685,0
SVUNK2020-04-05-769.77985,22,-48,-70,-70,-58,-78,-1071607685,0
SVUNK2020-04-06-445.3121,33,-67,-67,-62,-44,-69,-1071607685,0
SVUNK2020-04-07-479.79053,33,-70,-69,-66,-52,-75,-1071607685,0
